Length_m,Comp_name,Shape_Length
38.7008106652,9,38.70078903718907
36.1973585283,9,36.197456214412966
115.325700652,WS5,115.32574373528489
150.515759933,9,85.19074709798396
215.545600358,61,215.54554108112416
526.542973806,61,526.5430025295437
126.246271448,WS5,126.24617048474023
163.062995249,9,163.06301416193665
46.5816577199,WS5,27.60921906851634
120.168815649,WS5,88.8335254714959
18.2661964055,WS5,18.26624288499819
107.85090658,WS5,107.85088641272796
159.300854187,WS5,159.3007843763746
128.322827118,WS5,128.3228388533451
97.4245373959,9,49.08788150327719
90.521130391,9,90.52116327128637
80.4233609321,9,80.42340139744829
94.0400174127,WS5,83.22275938612202
129.855282371,39,108.01085731230954
280.628394953,WS5,280.62843147037387
111.195900852,9,111.19583010598815
381.439351508,39,64.17398768509273
381.439351508,61,22.183015874207165
694.716104497,9,694.716069597024
279.695957443,9,279.69591239395226
203.272562802,9,203.27253773087446
14.534522772,9,14.534582899210204
394.562868061,9,202.87899799288863
247.92427544,9,120.92106948025581
328.023876705,9,326.8092272027874
41.709376223,9,12.93027309276658
160.412935718,WS4,3.2479975774535546
160.412935718,39,157.16494399856148
81.3587432736,9,81.35877767761156
177.917819691,9,177.91778800099095
159.151910464,7,23.73300440206352
12.3041575133,7,12.304183231978175
5.00002738014,7,5.0
172.968087256,9,172.9680344748413
199.006235775,9,188.5413463112092
78.6500091786,9,78.65003643385342
134.978559275,9,134.97854694585132
180.187997536,9,180.18798225456237
36.561365511,9,36.561347885364476
22.0246582141,7,8.568001251484542
22.0246582141,9,13.456629174844917
32.1091082924,9,32.10913440996514
51.0941731668,9,51.094172981644235
24.4567011313,7,24.456696144036663
42.3924375697,7,23.587222431630263
274.721674136,9,274.7216302973611
133.663159513,7,115.66676406892313
108.746183961,9,108.74612324219346
242.733212523,9,242.7331924604052
191.20285899,WS1,151.12897704668782
96.6650786058,9,96.6651151879204
620.505281621,9,620.505263459587
117.282443719,9,117.28250381311865
19.4551664722,9,19.45517742449406
317.375355306,9,317.3753548664702
74.5610675051,9,74.56111077925061
53.0035859043,9,53.00355904912391
239.306817484,7,239.3068740501088
297.3162695,7,297.31635702344056
106.832283668,WS1,106.83226931995347
134.932770658,WS3,134.93269585143932
223.953207113,5,223.95332696039367
50.9942699861,WS1,50.99432222946855
53.0658854897,WS1,53.06588742264942
20.6434485974,WS1,20.64341845625946
76.308048739,WS1,76.3080170603061
162.971816036,WS1,162.97182714772356
17.1831705381,WS1,17.183117438937174
299.809574411,WS1,299.8095999541211
243.240972269,WS1,243.24099298561634
45.876905783,5,45.87686701456967
254.278341872,5,254.27830303225244
207.579739755,7,207.57973281982783
100.495114962,7,100.49507350463612
27.7445042674,5,6.1836050464356465
27.7445042674,7,21.56094601317786
105.649425246,5,105.64936402727048
32.0352379844,WS1,32.03527253388596
25.6144710177,WS1,25.61440531034123
22.7115529778,WS1,22.71146310080257
13.8988727155,7,13.898875643246543
18.3842949981,5,10.224247353681532
18.3842949981,7,8.160060298674427
20.3881150611,WS1,20.388098336692142
1.69776758974,7,1.6977824751497843
25.8059465424,7,25.80597879572876
475.06104066,5,460.89375736863167
301.085187138,5,301.08511979037826
25.1188507263,WS1,25.118879177943484
28.1738258194,WS1,28.173838687700595
29.2758540662,5,29.27590951362611
91.6637199184,WS1,91.66379792769091
185.732306575,9,185.73234847111854
13.6392205102,9,13.639155881062514
219.665201766,9,219.66519248089048
47.999935025,9,47.99994558865727
223.74507313,5,223.74504440402373
