CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,SMPLOCCD,MEASYEAR,CONDID,DUFFDEP,LITTDEP,FUELDEP,CREATED_DATE,MODIFIED_DATE,DLF_SAMPLE_METHOD,DUFF_METHOD,DUFF_NONSAMPLE_REASN_CD,LITTER_METHOD,LITTER_NONSAMPLE_REASN_CD,FUELBED_METHOD,FUELBED_NONSAMPLE_REASN_CD,DL_STATUS_CD
56707200010538,60274986010538,2004,54,39,649,150,4,2,2004,1,0.3,1.3,0.2,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707165010538,60274986010538,2004,54,39,649,270,1,2,2004,1,0.0,0.1,0.1,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707179010538,60274986010538,2004,54,39,649,270,2,2,2004,2,0.6,1.2,0.6,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707190010538,60274986010538,2004,54,39,649,270,3,2,2004,1,,,0.5,2005-10-31 11:59:19,2014-05-14 15:56:42,2,0,,0,,1,,
56707202010538,60274986010538,2004,54,39,649,270,4,2,2004,1,0.2,1.6,0.2,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707107010538,60274807010538,2004,54,39,1369,30,1,2,2004,1,1.0,1.5,0.2,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707120010538,60274807010538,2004,54,39,1369,30,2,2,2004,1,0.0,1.3,0.2,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707128010538,60274807010538,2004,54,39,1369,30,3,2,2004,1,0.2,0.1,2.0,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707138010538,60274807010538,2004,54,39,1369,30,4,2,2004,1,1.1,2.3,0.3,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707113010538,60274807010538,2004,54,39,1369,150,1,2,2004,1,0.1,5.0,0.5,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707123010538,60274807010538,2004,54,39,1369,150,2,2,2004,1,0.0,1.5,0.2,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707132010538,60274807010538,2004,54,39,1369,150,3,2,2004,1,1.5,2.1,0.2,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707141010538,60274807010538,2004,54,39,1369,150,4,2,2004,1,0.1,0.8,0.1,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707117010538,60274807010538,2004,54,39,1369,270,1,2,2004,1,2.5,1.0,0.1,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707125010538,60274807010538,2004,54,39,1369,270,2,2,2004,1,0.4,1.2,0.1,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707134010538,60274807010538,2004,54,39,1369,270,3,2,2004,1,0.0,0.0,0.1,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56707143010538,60274807010538,2004,54,39,1369,270,4,2,2004,1,0.8,1.3,0.2,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706355010538,60276426010538,2004,54,45,534,30,1,2,2004,1,0.5,2.7,0.3,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706363010538,60276426010538,2004,54,45,534,30,2,2,2004,1,0.0,0.0,0.0,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706373010538,60276426010538,2004,54,45,534,30,3,2,2004,1,0.3,1.5,0.4,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706381010538,60276426010538,2004,54,45,534,30,4,2,2004,1,0.5,1.6,1.4,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706358010538,60276426010538,2004,54,45,534,150,1,2,2004,1,0.0,2.0,0.2,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706366010538,60276426010538,2004,54,45,534,150,2,2,2004,1,0.2,1.0,0.1,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706376010538,60276426010538,2004,54,45,534,150,3,2,2004,1,0.2,1.6,0.2,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706385010538,60276426010538,2004,54,45,534,150,4,2,2004,1,1.1,1.0,0.1,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706360010538,60276426010538,2004,54,45,534,270,1,2,2004,1,0.4,5.0,0.5,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706369010538,60276426010538,2004,54,45,534,270,2,2,2004,1,1.1,2.9,0.3,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706378010538,60276426010538,2004,54,45,534,270,3,2,2004,1,0.8,1.3,7.0,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706388010538,60276426010538,2004,54,45,534,270,4,2,2004,1,0.2,0.8,0.1,2005-10-31 11:59:19,2014-05-14 15:56:42,2,1,,1,,1,,
56706249010538,60277154010538,2004,54,47,437,30,1,2,2004,1,0.2,1.2,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706257010538,60277154010538,2004,54,47,437,30,2,2,2004,1,0.8,1.5,0.7,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706266010538,60277154010538,2004,54,47,437,30,3,2,2004,1,2.1,3.1,7.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706274010538,60277154010538,2004,54,47,437,30,4,2,2004,1,1.2,1.0,0.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706252010538,60277154010538,2004,54,47,437,150,1,2,2004,1,5.5,3.5,1.9,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706261010538,60277154010538,2004,54,47,437,150,2,2,2004,1,0.6,1.4,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706269010538,60277154010538,2004,54,47,437,150,3,2,2004,1,2.2,2.4,15.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706279010538,60277154010538,2004,54,47,437,150,4,2,2004,1,0.9,2.0,0.6,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706254010538,60277154010538,2004,54,47,437,270,1,2,2004,1,1.1,4.0,0.4,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706263010538,60277154010538,2004,54,47,437,270,2,2,2004,1,0.9,2.2,0.6,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706271010538,60277154010538,2004,54,47,437,270,3,2,2004,1,1.7,1.9,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706281010538,60277154010538,2004,54,47,437,270,4,2,2004,1,0.6,2.6,0.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
42802246020004,60277468010538,2004,54,49,1319,30,1,2,2004,1,,,,2012-06-06 07:13:27,2014-05-14 15:57:43,2,0,,0,,0,,
56708127010538,60277468010538,2004,54,49,1319,30,2,2,2004,1,1.2,1.6,0.2,2005-10-31 11:59:20,2014-05-14 15:56:43,2,1,,1,,1,,
56708135010538,60277468010538,2004,54,49,1319,30,3,2,2004,1,0.7,0.9,0.1,2005-10-31 11:59:20,2014-05-14 15:56:43,2,1,,1,,1,,
56708143010538,60277468010538,2004,54,49,1319,30,4,2,2004,1,0.0,1.1,0.1,2005-10-31 11:59:20,2014-05-14 15:56:43,2,1,,1,,1,,
42802247020004,60277468010538,2004,54,49,1319,150,1,2,2004,1,,,,2012-06-06 07:13:27,2014-05-14 15:57:43,2,0,,0,,0,,
56708130010538,60277468010538,2004,54,49,1319,150,2,2,2004,1,0.9,1.4,0.2,2005-10-31 11:59:20,2014-05-14 15:56:43,2,1,,1,,1,,
56708138010538,60277468010538,2004,54,49,1319,150,3,2,2004,1,0.4,1.1,0.1,2005-10-31 11:59:20,2014-05-14 15:56:43,2,1,,1,,1,,
56708146010538,60277468010538,2004,54,49,1319,150,4,2,2004,1,0.0,1.2,0.1,2005-10-31 11:59:20,2014-05-14 15:56:43,2,1,,1,,1,,
42802245020004,60277468010538,2004,54,49,1319,270,1,2,2004,1,,,,2012-06-06 07:13:27,2014-05-14 15:57:43,2,0,,0,,0,,
56708132010538,60277468010538,2004,54,49,1319,270,2,2,2004,1,0.4,1.6,0.2,2005-10-31 11:59:20,2014-05-14 15:56:43,2,1,,1,,1,,
56708140010538,60277468010538,2004,54,49,1319,270,3,2,2004,1,0.2,1.6,0.5,2005-10-31 11:59:20,2014-05-14 15:56:43,2,1,,1,,1,,
56708148010538,60277468010538,2004,54,49,1319,270,4,2,2004,1,0.3,0.7,0.1,2005-10-31 11:59:20,2014-05-14 15:56:43,2,1,,1,,1,,
56706294010538,60278287010538,2004,54,55,961,30,1,2,2004,1,1.0,2.0,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706308010538,60278287010538,2004,54,55,961,30,2,2,2004,1,,,,2005-10-31 11:59:20,2014-05-14 15:56:42,2,0,,0,,0,,
56706326010538,60278287010538,2004,54,55,961,30,3,2,2004,1,0.7,1.9,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706335010538,60278287010538,2004,54,55,961,30,4,2,2004,1,0.0,0.4,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706299010538,60278287010538,2004,54,55,961,150,1,2,2004,1,,,,2005-10-31 11:59:20,2014-05-14 15:56:42,2,0,,0,,0,,
56706314010538,60278287010538,2004,54,55,961,150,2,2,2004,1,,,,2005-10-31 11:59:20,2014-05-14 15:56:42,2,0,,0,,0,,
56706329010538,60278287010538,2004,54,55,961,150,3,2,2004,1,0.9,0.8,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706339010538,60278287010538,2004,54,55,961,150,4,2,2004,1,0.3,1.3,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706302010538,60278287010538,2004,54,55,961,270,1,2,2004,1,0.0,0.1,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706320010538,60278287010538,2004,54,55,961,270,2,2,2004,1,2.4,2.1,1.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706332010538,60278287010538,2004,54,55,961,270,3,2,2004,1,0.5,1.2,4.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706342010538,60278287010538,2004,54,55,961,270,4,2,2004,1,0.0,0.2,0.4,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706160010538,60278861010538,2004,54,55,2278,30,1,2,2004,1,0.9,4.0,0.4,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706171010538,60278861010538,2004,54,55,2278,30,2,2,2004,1,0.0,0.0,0.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706181010538,60278861010538,2004,54,55,2278,30,3,2,2004,1,2.4,3.1,0.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706192010538,60278861010538,2004,54,55,2278,30,4,2,2004,1,0.0,1.1,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706165010538,60278861010538,2004,54,55,2278,150,1,2,2004,1,0.3,1.5,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706176010538,60278861010538,2004,54,55,2278,150,2,2,2004,1,1.4,2.1,0.7,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706184010538,60278861010538,2004,54,55,2278,150,3,2,2004,1,0.1,1.1,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706196010538,60278861010538,2004,54,55,2278,150,4,2,2004,1,0.2,1.6,0.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706168010538,60278861010538,2004,54,55,2278,270,1,2,2004,1,0.4,0.7,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706178010538,60278861010538,2004,54,55,2278,270,2,2,2004,1,0.6,1.1,0.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706188010538,60278861010538,2004,54,55,2278,270,3,2,2004,1,0.9,3.4,0.7,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706198010538,60278861010538,2004,54,55,2278,270,4,2,2004,1,0.3,2.0,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706448010538,60279998010538,2004,54,59,257,30,1,2,2004,1,0.3,0.6,12.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706459010538,60279998010538,2004,54,59,257,30,2,2,2004,1,0.4,0.5,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706467010538,60279998010538,2004,54,59,257,30,3,2,2004,1,1.9,1.2,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706479010538,60279998010538,2004,54,59,257,30,4,2,2004,2,0.9,1.2,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706452010538,60279998010538,2004,54,59,257,150,1,2,2004,1,4.5,1.0,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706462010538,60279998010538,2004,54,59,257,150,2,2,2004,1,2.6,3.1,7.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706471010538,60279998010538,2004,54,59,257,150,3,2,2004,1,1.4,1.2,4.9,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706482010538,60279998010538,2004,54,59,257,150,4,2,2004,2,0.6,1.7,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706456010538,60279998010538,2004,54,59,257,270,1,2,2004,1,2.6,3.0,0.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706464010538,60279998010538,2004,54,59,257,270,2,2,2004,1,1.2,2.8,0.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706474010538,60279998010538,2004,54,59,257,270,3,2,2004,1,0.8,1.8,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706484010538,60279998010538,2004,54,59,257,270,4,2,2004,2,1.3,2.1,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707963010538,60280574010538,2004,54,61,2189,30,1,2,2004,1,2.5,0.6,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707973010538,60280574010538,2004,54,61,2189,30,2,2,2004,1,0.4,0.6,3.5,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707987010538,60280574010538,2004,54,61,2189,30,3,2,2004,1,0.8,1.2,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56708001010538,60280574010538,2004,54,61,2189,30,4,2,2004,1,0.4,0.7,7.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707968010538,60280574010538,2004,54,61,2189,150,1,2,2004,1,0.9,0.7,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707980010538,60280574010538,2004,54,61,2189,150,2,2,2004,1,,,3.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,0,,0,,1,,
56707993010538,60280574010538,2004,54,61,2189,150,3,2,2004,1,1.1,0.9,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56708006010538,60280574010538,2004,54,61,2189,150,4,2,2004,1,0.3,0.2,10.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707970010538,60280574010538,2004,54,61,2189,270,1,2,2004,1,0.3,0.2,4.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707983010538,60280574010538,2004,54,61,2189,270,2,2,2004,1,0.6,0.0,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707997010538,60280574010538,2004,54,61,2189,270,3,2,2004,1,0.5,0.9,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56708010010538,60280574010538,2004,54,61,2189,270,4,2,2004,1,1.4,2.3,2.0,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707701010538,60281174010538,2004,54,65,623,30,1,2,2004,1,0.3,2.4,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707708010538,60281174010538,2004,54,65,623,30,2,2,2004,1,0.0,0.5,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707716010538,60281174010538,2004,54,65,623,30,3,2,2004,3,0.3,2.2,0.3,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707724010538,60281174010538,2004,54,65,623,30,4,2,2004,1,0.0,0.7,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
42802341020004,60281174010538,2004,54,65,623,150,1,2,2004,2,,,,2012-06-06 07:13:27,2014-05-14 15:57:41,2,0,,0,,0,,
56707711010538,60281174010538,2004,54,65,623,150,2,2,2004,1,0.0,0.4,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707719010538,60281174010538,2004,54,65,623,150,3,2,2004,3,0.3,2.4,0.4,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707728010538,60281174010538,2004,54,65,623,150,4,2,2004,1,0.0,0.5,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707705010538,60281174010538,2004,54,65,623,270,1,2,2004,1,0.3,2.2,2.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707713010538,60281174010538,2004,54,65,623,270,2,2,2004,1,0.0,0.3,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707721010538,60281174010538,2004,54,65,623,270,3,2,2004,3,0.1,1.3,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707730010538,60281174010538,2004,54,65,623,270,4,2,2004,1,0.0,0.5,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707008010538,60282015010538,2004,54,67,2152,30,1,2,2004,1,,,,2005-10-31 11:59:20,2014-05-14 15:56:42,2,0,,0,,0,,
56707017010538,60282015010538,2004,54,67,2152,30,2,2,2004,1,,,,2005-10-31 11:59:20,2014-05-14 15:56:42,2,0,,0,,0,,
56707026010538,60282015010538,2004,54,67,2152,30,3,2,2004,2,0.3,1.1,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707034010538,60282015010538,2004,54,67,2152,30,4,2,2004,1,0.3,1.4,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707012010538,60282015010538,2004,54,67,2152,150,1,2,2004,1,0.7,1.3,0.2,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707021010538,60282015010538,2004,54,67,2152,150,2,2,2004,1,0.8,1.6,3.9,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707029010538,60282015010538,2004,54,67,2152,150,3,2,2004,2,0.4,0.9,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707037010538,60282015010538,2004,54,67,2152,150,4,2,2004,1,0.2,0.9,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707014010538,60282015010538,2004,54,67,2152,270,1,2,2004,1,,,,2005-10-31 11:59:20,2014-05-14 15:56:42,2,0,,0,,0,,
56707023010538,60282015010538,2004,54,67,2152,270,2,2,2004,1,0.2,0.5,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707031010538,60282015010538,2004,54,67,2152,270,3,2,2004,2,0.2,0.6,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56707039010538,60282015010538,2004,54,67,2152,270,4,2,2004,1,0.2,0.9,0.1,2005-10-31 11:59:20,2014-05-14 15:56:42,2,1,,1,,1,,
56706586010538,60283476010538,2004,54,75,1492,30,1,2,2004,1,0.8,1.1,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706597010538,60283476010538,2004,54,75,1492,30,2,2,2004,1,0.8,0.7,1.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706609010538,60283476010538,2004,54,75,1492,30,3,2,2004,1,1.6,0.7,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706617010538,60283476010538,2004,54,75,1492,30,4,2,2004,1,1.8,1.5,1.2,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706589010538,60283476010538,2004,54,75,1492,150,1,2,2004,1,1.0,0.9,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706601010538,60283476010538,2004,54,75,1492,150,2,2,2004,1,0.6,0.9,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706612010538,60283476010538,2004,54,75,1492,150,3,2,2004,1,0.8,1.0,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706620010538,60283476010538,2004,54,75,1492,150,4,2,2004,1,0.4,0.7,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706592010538,60283476010538,2004,54,75,1492,270,1,2,2004,1,0.9,0.6,0.9,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706606010538,60283476010538,2004,54,75,1492,270,2,2,2004,1,0.6,0.7,0.3,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706614010538,60283476010538,2004,54,75,1492,270,3,2,2004,1,0.3,0.4,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706622010538,60283476010538,2004,54,75,1492,270,4,2,2004,1,0.3,0.5,12.0,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707855010538,60284566010538,2004,54,77,1290,30,1,2,2004,1,0.6,2.1,0.7,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707869010538,60284566010538,2004,54,77,1290,30,2,2,2004,1,3.0,1.1,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707880010538,60284566010538,2004,54,77,1290,30,3,2,2004,1,1.4,1.6,1.3,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707891010538,60284566010538,2004,54,77,1290,30,4,2,2004,1,0.5,1.1,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707860010538,60284566010538,2004,54,77,1290,150,1,2,2004,1,0.5,2.1,1.0,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707873010538,60284566010538,2004,54,77,1290,150,2,2,2004,1,1.1,0.9,0.5,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707883010538,60284566010538,2004,54,77,1290,150,3,2,2004,1,0.4,1.2,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707894010538,60284566010538,2004,54,77,1290,150,4,2,2004,1,1.1,0.9,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707865010538,60284566010538,2004,54,77,1290,270,1,2,2004,1,0.5,0.4,2.2,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707875010538,60284566010538,2004,54,77,1290,270,2,2,2004,1,0.8,1.4,0.6,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707887010538,60284566010538,2004,54,77,1290,270,3,2,2004,1,0.9,1.4,0.2,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56707898010538,60284566010538,2004,54,77,1290,270,4,2,2004,1,0.4,0.9,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706402010538,60286022010538,2004,54,81,1027,30,1,2,2004,1,0.0,1.0,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706411010538,60286022010538,2004,54,81,1027,30,2,2,2004,1,0.5,1.1,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706420010538,60286022010538,2004,54,81,1027,30,3,2,2004,1,0.4,1.2,1.4,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706428010538,60286022010538,2004,54,81,1027,30,4,2,2004,1,0.8,2.6,0.3,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706406010538,60286022010538,2004,54,81,1027,150,1,2,2004,1,0.0,3.2,0.3,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706414010538,60286022010538,2004,54,81,1027,150,2,2,2004,1,0.5,1.1,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706423010538,60286022010538,2004,54,81,1027,150,3,2,2004,1,0.2,1.1,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706431010538,60286022010538,2004,54,81,1027,150,4,2,2004,1,0.4,1.7,0.2,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706408010538,60286022010538,2004,54,81,1027,270,1,2,2004,1,0.0,0.1,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706417010538,60286022010538,2004,54,81,1027,270,2,2,2004,1,0.4,2.2,0.3,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706425010538,60286022010538,2004,54,81,1027,270,3,2,2004,1,0.1,0.2,0.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706435010538,60286022010538,2004,54,81,1027,270,4,2,2004,1,0.6,1.6,2.1,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706637010538,60259817010538,2004,54,83,1402,30,1,2,2004,1,0.3,1.6,2.5,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706659010538,60259817010538,2004,54,83,1402,30,2,2,2004,1,1.4,0.9,3.5,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706676010538,60259817010538,2004,54,83,1402,30,3,2,2004,1,0.4,1.7,0.2,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706688010538,60259817010538,2004,54,83,1402,30,4,2,2004,1,0.4,1.4,1.5,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706647010538,60259817010538,2004,54,83,1402,150,1,2,2004,1,1.6,1.4,4.7,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
56706663010538,60259817010538,2004,54,83,1402,150,2,2,2004,1,0.3,1.8,0.2,2005-10-31 11:59:21,2014-05-14 15:56:42,2,1,,1,,1,,
