CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,CONDID,MEASYEAR,SMALLCT,MEDIUMCT,LARGECT,RSNCTCD,PILESCD,SMALL_TL_COND,SMALL_TL_PLOT,SMALL_TL_UNADJ,MEDIUM_TL_COND,MEDIUM_TL_PLOT,MEDIUM_TL_UNADJ,LARGE_TL_COND,LARGE_TL_PLOT,LARGE_TL_UNADJ,CREATED_DATE,MODIFIED_DATE,FWD_STATUS_CD,FWD_NONSAMPLE_REASN_CD,FWD_SAMPLE_METHOD,SLOPE
1227696822290487,618642881126144,2020,54,95,964,270,1,1,,19,0,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1227696823290487,618642881126144,2020,54,95,964,360,2,1,,2,0,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1227701279290487,618642993126144,2020,54,99,274,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1227701280290487,618642993126144,2020,54,99,274,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1227701277290487,618642993126144,2020,54,99,274,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1227701278290487,618642993126144,2020,54,99,274,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1227691115290487,618642726126144,2020,54,101,1753,135,3,1,,5,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2022-07-28 16:00:43,2026-06-25 13:32:55,1,,3,
1227691116290487,618642726126144,2020,54,101,1753,225,4,1,,89,7,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2022-07-28 16:00:43,2026-06-25 13:32:55,1,,3,
1227691113290487,618642726126144,2020,54,101,1753,270,1,1,,41,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2022-07-28 16:00:43,2026-06-25 13:32:55,1,,3,
1227691114290487,618642726126144,2020,54,101,1753,360,2,1,,15,5,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2022-07-28 16:00:43,2026-06-25 13:32:55,1,,3,
1227696138290487,618642863126144,2020,54,109,1029,135,3,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2022-07-28 16:00:43,2026-06-25 13:32:54,1,,3,
1227696139290487,618642863126144,2020,54,109,1029,225,4,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2022-07-28 16:00:43,2026-06-25 13:32:54,1,,3,
1227696136290487,618642863126144,2020,54,109,1029,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2022-07-28 16:00:43,2026-06-25 13:32:54,1,,3,
1227696137290487,618642863126144,2020,54,109,1029,360,2,2,,25,3,3,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2022-07-28 16:00:43,2026-06-25 13:32:54,1,,3,
1227698579290487,618642918126144,2020,54,109,1679,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1227698580290487,618642918126144,2020,54,109,1679,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1227698577290487,618642918126144,2020,54,109,1679,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1227698578290487,618642918126144,2020,54,109,1679,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2022-07-28 16:00:44,2026-06-25 13:32:56,1,,3,
1281471082290487,722581201290487,2021,54,1,1932,135,3,2,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281471083290487,722581201290487,2021,54,1,1932,225,4,1,,25,0,0,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281471080290487,722581201290487,2021,54,1,1932,270,1,1,,100,10,5,1,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281471081290487,722581201290487,2021,54,1,1932,360,2,1,,70,3,1,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281473898290487,722581259290487,2021,54,3,1703,135,3,1,,8,5,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281473899290487,722581259290487,2021,54,3,1703,225,4,1,,2,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281473896290487,722581259290487,2021,54,3,1703,270,1,1,,4,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281473897290487,722581259290487,2021,54,3,1703,360,2,1,,13,5,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281462154290487,722580947290487,2021,54,5,1861,135,3,2,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281462155290487,722580947290487,2021,54,5,1861,225,4,1,,15,0,2,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281462152290487,722580947290487,2021,54,5,1861,270,1,1,,15,2,0,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281462153290487,722580947290487,2021,54,5,1861,360,2,1,,13,0,0,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281467128290487,722581093290487,2021,54,5,2003,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281467129290487,722581093290487,2021,54,5,2003,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281467126290487,722581093290487,2021,54,5,2003,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281467127290487,722581093290487,2021,54,5,2003,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281472462290487,722581233290487,2021,54,7,1744,135,3,1,,5,2,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281472463290487,722581233290487,2021,54,7,1744,225,4,1,,3,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281472460290487,722581233290487,2021,54,7,1744,270,1,1,,13,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281472461290487,722581233290487,2021,54,7,1744,360,2,1,,12,5,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281468288290487,722581119290487,2021,54,11,797,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281468289290487,722581119290487,2021,54,11,797,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281468286290487,722581119290487,2021,54,11,797,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281468287290487,722581119290487,2021,54,11,797,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281468572290487,722581129290487,2021,54,17,1054,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281468573290487,722581129290487,2021,54,17,1054,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281468570290487,722581129290487,2021,54,17,1054,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281468571290487,722581129290487,2021,54,17,1054,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281463855290487,722580988290487,2021,54,25,1278,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281463856290487,722580988290487,2021,54,25,1278,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281463853290487,722580988290487,2021,54,25,1278,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281463854290487,722580988290487,2021,54,25,1278,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281472982290487,722581244290487,2021,54,25,1561,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281472983290487,722581244290487,2021,54,25,1561,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281472980290487,722581244290487,2021,54,25,1561,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281472981290487,722581244290487,2021,54,25,1561,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281468871290487,722581136290487,2021,54,25,2197,135,3,1,,11,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:39,2026-06-25 13:32:57,1,,3,
1281468872290487,722581136290487,2021,54,25,2197,225,4,1,,26,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:39,2026-06-25 13:32:57,1,,3,
1281468869290487,722581136290487,2021,54,25,2197,270,1,1,,19,0,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:39,2026-06-25 13:32:57,1,,3,
1281468870290487,722581136290487,2021,54,25,2197,360,2,1,,20,0,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:39,2026-06-25 13:32:57,1,,3,
1281472261290487,722581230290487,2021,54,29,248,135,3,1,,4,1,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281472262290487,722581230290487,2021,54,29,248,225,4,1,,3,0,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281472259290487,722581230290487,2021,54,29,248,270,1,1,,3,0,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281472260290487,722581230290487,2021,54,29,248,360,2,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281474317290487,722581270290487,2021,54,31,598,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:39,2026-06-25 13:32:57,1,,3,
1281474318290487,722581270290487,2021,54,31,598,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:39,2026-06-25 13:32:57,1,,3,
1281474315290487,722581270290487,2021,54,31,598,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:39,2026-06-25 13:32:57,1,,3,
1281474316290487,722581270290487,2021,54,31,598,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:39,2026-06-25 13:32:57,1,,3,
1281464664290487,722581021290487,2021,54,31,2183,135,3,1,,3,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281464665290487,722581021290487,2021,54,31,2183,225,4,1,,3,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281464662290487,722581021290487,2021,54,31,2183,270,1,1,,2,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281464663290487,722581021290487,2021,54,31,2183,360,2,2,,8,2,3,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281473698290487,722581256290487,2021,54,37,213,135,3,1,,4,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281473699290487,722581256290487,2021,54,37,213,225,4,1,,7,6,5,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281473696290487,722581256290487,2021,54,37,213,270,1,1,,14,8,6,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281473697290487,722581256290487,2021,54,37,213,360,2,1,,6,3,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281466029290487,722581061290487,2021,54,39,649,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281466030290487,722581061290487,2021,54,39,649,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281466027290487,722581061290487,2021,54,39,649,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281466028290487,722581061290487,2021,54,39,649,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281466143290487,722581065290487,2021,54,39,1133,135,3,1,,16,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281466144290487,722581065290487,2021,54,39,1133,225,4,1,,36,7,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281466141290487,722581065290487,2021,54,39,1133,270,1,1,,14,1,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281466142290487,722581065290487,2021,54,39,1133,360,2,1,,5,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281462651290487,722580956290487,2021,54,39,1137,135,3,2,,,,,,,12.0,12.0,24.0,12.0,12.0,24.0,20.0,20.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281462652290487,722580956290487,2021,54,39,1137,225,4,1,,16,0,0,,,12.0,12.0,24.0,12.0,12.0,24.0,20.0,20.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281462649290487,722580956290487,2021,54,39,1137,270,1,1,,15,2,6,,,12.0,12.0,24.0,12.0,12.0,24.0,20.0,20.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281462650290487,722580956290487,2021,54,39,1137,360,2,2,,,,,,,12.0,12.0,24.0,12.0,12.0,24.0,20.0,20.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281465739290487,722581052290487,2021,54,39,1369,135,3,1,,12,2,2,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281465740290487,722581052290487,2021,54,39,1369,225,4,1,,9,0,0,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281465737290487,722581052290487,2021,54,39,1369,270,1,1,,7,2,1,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281465738290487,722581052290487,2021,54,39,1369,360,2,2,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281462967290487,722580965290487,2021,54,39,2173,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:54,1,,3,
1281462968290487,722580965290487,2021,54,39,2173,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:54,1,,3,
1281462965290487,722580965290487,2021,54,39,2173,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:54,1,,3,
1281462966290487,722580965290487,2021,54,39,2173,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:54,1,,3,
1281467461290487,722581101290487,2021,54,45,534,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281467462290487,722581101290487,2021,54,45,534,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281467459290487,722581101290487,2021,54,45,534,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281467460290487,722581101290487,2021,54,45,534,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281467949290487,722581109290487,2021,54,47,437,135,3,1,,16,1,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281467950290487,722581109290487,2021,54,47,437,225,4,1,,7,1,5,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281467947290487,722581109290487,2021,54,47,437,270,1,1,,13,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281467948290487,722581109290487,2021,54,47,437,360,2,1,,10,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281471394290487,722581209290487,2021,54,55,961,135,3,1,,9,0,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281471395290487,722581209290487,2021,54,55,961,225,4,1,,13,3,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281471392290487,722581209290487,2021,54,55,961,270,1,1,,8,0,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281471393290487,722581209290487,2021,54,55,961,360,2,1,,15,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281469063290487,722581141290487,2021,54,55,2278,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281469064290487,722581141290487,2021,54,55,2278,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281469061290487,722581141290487,2021,54,55,2278,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281469062290487,722581141290487,2021,54,55,2278,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281462345290487,722580950290487,2021,54,59,257,135,3,1,,19,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281462346290487,722580950290487,2021,54,59,257,225,4,2,,13,3,5,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281462343290487,722580950290487,2021,54,59,257,270,1,1,,23,2,4,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281462344290487,722580950290487,2021,54,59,257,360,2,1,,9,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281467493290487,722581102290487,2021,54,59,835,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281467494290487,722581102290487,2021,54,59,835,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281467491290487,722581102290487,2021,54,59,835,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281467492290487,722581102290487,2021,54,59,835,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281470124290487,722581172290487,2021,54,61,2189,135,3,1,,22,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281470125290487,722581172290487,2021,54,61,2189,225,4,1,,3,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281470122290487,722581172290487,2021,54,61,2189,270,1,1,,7,4,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281470123290487,722581172290487,2021,54,61,2189,360,2,1,,14,5,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
1281474180290487,722581267290487,2021,54,65,623,135,3,2,,8,0,2,,,6.0,6.0,24.0,6.0,6.0,24.0,10.0,10.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281474181290487,722581267290487,2021,54,65,623,225,4,1,,,,,,,18.0,6.0,24.0,18.0,6.0,24.0,30.0,10.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281474178290487,722581267290487,2021,54,65,623,270,1,1,,,,,,,18.0,6.0,24.0,18.0,6.0,24.0,30.0,10.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281474179290487,722581267290487,2021,54,65,623,360,2,1,,,,,,,18.0,6.0,24.0,18.0,6.0,24.0,30.0,10.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:55,1,,3,
1281463604290487,722580982290487,2021,54,75,1492,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281463605290487,722580982290487,2021,54,75,1492,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281463602290487,722580982290487,2021,54,75,1492,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281463603290487,722580982290487,2021,54,75,1492,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:57,1,,3,
1281471871290487,722581222290487,2021,54,75,2194,135,3,1,,16,3,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2023-01-18 06:39:38,2026-06-25 13:32:56,1,,3,
