CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
1281477107290487,722580922290487,2021,54,4,9,2401,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:46,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,
1281461359290487,722580928290487,2021,54,2,77,384,1,1,,0,46,40,,517,520,1,15,1,1,4,90,50,621,0,,SUBP,0.458153,0.5,0.458153,,24,209,22,3,3,0,,0,,0,,10,2015,0,,0,,,73.6932,15,39.0795,35.5167,517,,,,,,,,S24,6,1,1,6.068158,5.037198,59.637679,0.718221,0.079802,2023-01-18 06:38:46,2026-07-06 08:31:12,9,1,,,,,,,,,,,,,,,,,1,45,80,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,89,50,621,LITU09,,,0
1281461360290487,722580928290487,2021,54,2,77,384,2,2,,,,,,,,,,,,,,,,,,SUBP,0.541847,0.5,0.541847,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:46,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,5,5,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0
1281461489290487,722580930290487,2021,54,2,93,694,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:46,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
1281461587290487,722580933290487,2021,54,2,75,2164,1,1,,0,11,10,921,801,801,1,88,1,3,5,71,50,371,0,,SUBP,1.0,1.0,1.0,,1,0,23,3,3,12,9999,0,,0,,0,,0,,0,,,122.446,88,56.799,49.4235,801,,,,,,,,S24,6,1,1,7.423585,6.805087,59.290832,0.637368,0.070819,2023-01-18 06:38:46,2026-07-06 08:31:12,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,69,50,371,BEAL03,,,0
1281462224290487,722580950290487,2021,54,3,59,257,1,1,,0,46,40,,515,520,1,96,1,3,5,70,50,802,0,,SUBP,0.75,0.75,0.75,,52,325,22,4,4,10,9999,0,,0,,0,,0,,0,,,77.8065,96,30.6933,28.6976,515,,,,,,,,S24,6,3,1,3.668282,3.331299,52.616236,0.724017,0.080446,2023-01-18 06:38:46,2026-07-06 08:31:12,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,54,50,802,QUAL02,,,
1281462225290487,722580950290487,2021,54,3,59,257,2,1,,0,46,40,,505,506,1,89,1,3,5,70,50,802,0,,SUBP,0.25,0.25,0.25,,58,342,22,2,2,10,9999,0,,0,,0,,0,,0,,,133.5791,89,80.9578,80.9578,505,,,,,,,,S24,6,3,1,9.609226,3.452338,52.616236,0.688185,0.076465,2023-01-18 06:38:46,2026-07-06 08:31:12,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,54,50,802,QUAL02,,,
1281462506290487,722580955290487,2021,54,4,103,1072,1,2,,,,,,,,,,,,,,,,,,SUBP,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:46,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,7,7,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
1281462507290487,722580955290487,2021,54,4,103,1072,2,1,,0,46,40,,809,809,1,70,1,3,5,67,50,316,0,,SUBP,0.648439,0.604285,0.648439,,32,3,22,3,3,10,9999,0,,0,,0,,0,,0,,,97.7659,70,52.4238,45.4701,809,,,,,,,,S24,6,2,1,5.898764,3.82923,48.870977,0.649142,0.072127,2023-01-18 06:38:46,2026-07-06 08:31:12,9,1,,,,,,,,,,,,,,,,,1,80,80,,,,,,0,,0,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,68,50,316,ACRU02,,,
1281462508290487,722580955290487,2021,54,4,103,1072,3,2,,,,,,,,,,,,,,,,,,SUBP,0.101561,0.145715,0.101561,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:46,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,75,75,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1227697981290487,618642906126144,2020,54,3,39,466,2,1,,0,46,40,,515,515,1,75,1,3,6,51,50,132,0,,SUBP,0.608394,0.616674,0.608394,,64,300,11,2,2,0,,0,,0,,0,,0,,0,,,189.5233,75,92.3331,91.974,515,,,,,,,,S24,6,1,1,11.868379,3.333834,47.414476,0.779862,0.086651,2022-07-28 15:59:59,2026-07-06 08:31:10,8,7,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,45,50,132,PIVI03,,,0
1227698553290487,618642918126144,2020,54,3,109,1679,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2022-07-28 15:59:59,2026-06-25 10:33:48,8,7,,,,,,,,,,,,,,,,,1,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1227699202290487,618642933126144,2020,54,4,87,1411,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2022-07-28 15:59:59,2026-06-25 10:33:48,8,7,,,,,,,,,,,,,,,,,1,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1227699544290487,618642943126144,2020,54,3,45,1203,1,1,,0,46,40,,502,515,1,78,1,3,5,81,50,832,0,,SUBP,1.0,1.0,1.0,,30,80,22,2,2,31,2014,0,,0,,0,,0,,0,,,172.3148,78,89.16,82.7874,502,,,,,,,,S24,6,1,1,11.502139,3.896235,54.13381,0.755954,0.083995,2022-07-28 15:59:59,2026-07-06 08:31:10,8,7,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,84,50,832,QUPR01,,,0
1227699664290487,618642945126144,2020,54,4,107,359,1,1,,0,46,40,,503,503,1,74,1,3,3,95,50,743,0,,SUBP,0.928353,0.846158,0.928353,,35,248,22,2,2,10,9999,0,,0,,0,,0,,0,,,129.4046,74,69.1277,68.3909,503,,,,,,,,S24,6,1,1,8.714584,2.960895,41.818402,0.691781,0.076865,2022-07-28 15:59:59,2026-07-06 08:31:11,8,7,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,103,50,743,POTR05,,,0
1227699665290487,618642945126144,2020,54,4,107,359,2,2,,,,,,,,,,,,,,,,,,SUBP,0.071647,0.153842,0.071647,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,S24,,,,,,,,,2022-07-28 15:59:59,2026-06-25 10:33:48,8,7,,,,,,,,,,,,,,,,,1,2,2,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0
1227699712290487,618642946126144,2020,54,4,107,1662,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2022-07-28 15:59:59,2026-06-25 10:33:48,8,7,,,,,,,,,,,,,,,,,1,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1227700012290487,618642958126144,2020,54,4,35,2460,1,1,,0,46,40,,503,503,1,95,1,3,5,66,50,802,0,,SUBP,1.0,1.0,1.0,,10,123,22,3,2,10,9999,0,,0,,0,,0,,0,,,110.6114,95,62.5038,58.0551,503,,,,,,,,S24,6,1,1,8.706013,2.947594,39.448206,0.691769,0.076863,2022-07-28 15:59:59,2026-07-06 08:31:11,8,7,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,50,50,802,QUAL02,,,0
1227700063290487,618642959126144,2020,54,4,79,813,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2022-07-28 15:59:59,2026-06-25 10:33:48,8,7,,,,,,,,,,,,,,,,,1,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1227700564290487,618642973126144,2020,54,3,59,1515,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2022-07-28 15:59:59,2026-06-25 10:33:48,8,7,,,,,,,,,,,,,,,,,1,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1227700882290487,618642982126144,2020,54,4,79,3345,1,1,,0,46,40,,515,503,1,84,1,3,5,74,50,802,0,,SUBP,1.0,1.0,1.0,,42,95,22,2,2,10,9999,0,,0,,0,,0,,0,,,150.5889,84,90.041,87.7855,515,,,,,,,,S24,6,1,2,12.761072,2.921089,39.387569,0.83902,0.093224,2022-07-28 15:59:59,2026-07-06 08:31:11,8,7,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,67,50,802,QUAL02,,,0
1281467073290487,722581091290487,2021,54,4,85,663,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:44,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1281467764290487,722581108290487,2021,54,3,47,332,1,1,,0,46,40,,503,511,1,71,1,3,4,83,50,837,0,,SUBP,1.0,1.0,1.0,,98,317,23,3,3,10,9999,12,9999,0,,0,,0,,0,,,111.6267,71,44.5844,40.5721,503,,,,,,,,S24,6,1,1,6.581238,3.668363,45.873889,0.702133,0.078015,2023-01-18 06:38:44,2026-07-06 08:31:11,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,83,50,837,QUVE01,,,0
1281468732290487,722581135290487,2021,54,2,7,221,1,1,,0,46,40,,805,520,1,57,1,3,5,76,50,832,0,,SUBP,1.0,1.0,1.0,,59,51,22,3,3,0,,0,,0,,0,,0,,0,,,65.7683,57,35.7025,35.5932,805,,,,,,,,S24,6,1,1,4.506512,3.21277,59.340879,0.663526,0.073725,2023-01-18 06:38:44,2026-07-06 08:31:11,9,1,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,79,50,832,QUPR01,,,0
1281469230290487,722581147290487,2021,54,4,107,3343,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:45,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1281469500290487,722581156290487,2021,54,2,101,54,1,1,,0,46,40,,801,520,1,76,1,3,4,95,50,621,0,,SUBP,1.0,1.0,1.0,,35,265,22,3,2,10,9999,0,,0,,0,,0,,0,,,111.222,76,60.5099,59.3623,801,,,,,,,,S24,6,1,1,7.064381,3.961408,58.939274,0.639915,0.071102,2023-01-18 06:38:45,2026-07-06 08:31:11,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,97,50,621,LITU09,,,0
1281470134290487,722581173290487,2021,54,4,61,167,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:45,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,25,25,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,0
1281470188290487,722581175290487,2021,54,3,25,1889,1,2,,,,,,,,,,,,,,,,,,SUBP,0.584272,0.703187,0.584272,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:45,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,2,2,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0
1281470189290487,722581175290487,2021,54,3,25,1889,2,1,,0,46,40,,505,503,1,75,1,3,5,69,50,833,0,,SUBP,0.415728,0.296813,0.415728,,56,130,22,3,1,10,9999,0,,0,,0,,0,,0,,,227.7826,75,120.0001,59.8454,505,,,,,,,,S24,6,1,1,15.362344,4.054393,53.179508,1.009693,0.112188,2023-01-18 06:38:45,2026-07-06 08:31:11,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
1281470300290487,722581180290487,2021,54,3,15,1120,1,1,,0,46,40,,515,503,1,87,1,3,5,67,50,837,0,,SUBP,1.0,1.0,1.0,,62,270,22,2,2,0,,0,,0,,0,,0,,0,,,113.0779,87,66.9229,65.4121,515,,,,,,,,S24,6,2,1,7.295759,2.779222,55.115256,0.698255,0.077584,2023-01-18 06:38:45,2026-07-06 08:31:11,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,61,50,837,QUVE01,,,
1281470446290487,722581183290487,2021,54,3,67,1557,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:45,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1281470937290487,722581198290487,2021,54,4,49,2162,1,1,,0,46,40,,801,805,1,82,1,3,5,68,50,318,0,,SUBP,1.0,1.0,1.0,,61,255,23,3,2,10,2019,0,,0,,0,,0,,0,,,118.7276,82,71.6739,52.7847,801,,,,,,,,S24,6,2,1,7.881416,3.806612,43.355964,0.634389,0.070488,2023-01-18 06:38:45,2026-07-06 08:31:11,9,1,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,,0,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,66,50,318,ACSA53,,,
1281471467290487,722581211290487,2021,54,2,33,946,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:45,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1281477357290487,722581217290487,2021,54,2,97,953,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:45,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
1281471573290487,722581218290487,2021,54,2,41,2529,1,2,,,,,,,,,,,,,,,,,,SUBP,0.13194,0.201125,0.13194,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:45,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,40,40,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,0
1281466052290487,722581064290487,2021,54,3,39,1997,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:47,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1281466216290487,722581068290487,2021,54,4,43,2405,1,1,,0,46,40,,503,506,1,85,2,3,4,103,50,621,0,,SUBP,0.772711,0.75,0.772711,,32,334,22,2,2,10,9999,0,,0,,0,,0,,0,,,114.3152,85,61.3224,60.2996,503,,,,,,,,S24,6,1,1,7.183035,3.120063,49.08463,0.698833,0.077648,2023-01-18 06:38:47,2026-07-06 08:31:13,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,108,50,621,LITU09,,,0
1281466217290487,722581068290487,2021,54,4,43,2405,2,2,,,,,,,,,,,,,,,,,,SUBP,0.227289,0.25,0.227289,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:47,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,3,3,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0
1281466633290487,722581079290487,2021,54,4,99,1198,1,1,,0,24,20,,503,503,1,65,1,2,6,62,50,802,0,,SUBP,1.0,1.0,1.0,,29,234,22,2,2,0,,0,,0,,0,,0,,0,,,115.3009,65,71.5136,71.5126,503,,,,,,,,S24,6,1,1,8.003164,3.326967,40.809507,0.694967,0.077219,2023-01-18 06:38:47,2026-07-06 08:31:13,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,69,50,802,QUAL02,,,0
1281466701290487,722581080290487,2021,54,4,99,266,2,1,,0,25,20,,502,515,1,92,1,3,5,75,50,832,0,,SUBP,0.5,0.5,0.5,,29,212,22,3,2,0,,0,,0,,0,,0,,0,,,119.3576,92,78.6424,57.2803,502,,,,,,,,S24,6,1,1,8.875053,3.431916,51.80019,0.691071,0.076786,2023-01-18 06:38:47,2026-07-06 08:31:13,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,81,50,832,QUPR01,,,1
1281466700290487,722581080290487,2021,54,4,99,266,1,1,,0,46,40,,502,515,1,92,1,3,5,75,50,832,0,,SUBP,0.5,0.5,0.5,,43,262,22,3,3,0,,0,,0,,0,,0,,0,,,102.904,92,53.0205,49.866,502,,,,,,,,S24,6,1,1,6.229403,3.517608,51.80019,0.704088,0.078232,2023-01-18 06:38:47,2026-07-06 08:31:13,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,81,50,832,QUPR01,,,1
1281466746290487,722581081290487,2021,54,3,59,1709,1,1,,0,46,40,,503,506,1,68,1,3,4,89,50,621,0,,SUBP,1.0,1.0,1.0,,26,89,22,3,3,10,9999,0,,0,,0,,0,,0,,,98.5682,68,47.989,44.2159,503,,,,,,,,S24,6,1,1,6.913373,3.954149,51.989181,0.700336,0.077815,2023-01-18 06:38:47,2026-07-06 08:31:13,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,86,50,621,LITU09,,,0
1281466974290487,722581085290487,2021,54,4,95,490,1,5,3,,,,,,,,,,,,,,,,,SUBP,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2023-01-18 06:38:47,2026-06-25 10:33:49,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1281466975290487,722581085290487,2021,54,4,95,490,2,1,,0,46,40,,504,506,1,55,1,3,4,87,50,621,0,,SUBP,0.75,0.75,0.75,,32,253,22,3,3,60,9999,10,9999,0,,0,,0,,0,,,105.2051,55,43.8592,42.5382,504,,,,,,,,S24,6,1,1,10.078517,2.951328,40.043853,0.686681,0.076298,2023-01-18 06:38:47,2026-07-06 08:31:13,9,1,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,85,50,621,LITU09,,,0
